source,target,weight
60090,21674,0.347412882
59870,24489,0.107682743
59870,13990,0.328986047
59870,86758,0.575834577
59870,37781,0.573940812
59870,3398,0.302854721
59870,80215,0.196372124
59870,21914,0.302381582
59870,14443,0.276332152
59870,16925,0.104650822
59870,48003,0.446816239
59870,75992,0.243555088
59870,49910,0.377339747
59870,84820,0.278441996
59870,18652,0.534758682
59870,34712,0.365312847
77310,13383,0.448129349
77310,7830,0.515449062
77310,9987,0.371209176
87426,78321,0.54143031
87426,11142,0.149457692
87426,29863,0.171238759
87426,80551,0.383741022
87426,24984,0.560055538
87426,65714,0.231112713
87426,21377,0.257999911
87426,16470,0.315234792
87426,52116,0.399949775
87426,36203,0.51298248
87426,63643,0.364672365
47328,64840,0.408934926
47328,19035,0.390091329
47328,39178,0.213157238
21099,31729,0.259338681
21099,73736,0.330909701
21099,40776,0.327101877
21099,10548,0.477734736
21099,67189,0.35414399
60178,93133,0.157163051
28442,3451,0.330035079
28442,87805,0.10602156
28442,24861,0.347276135
28442,68482,0.138328435
28442,40158,0.516085024
28442,67898,0.394306898
28442,82139,0.408834631
28442,91633,0.314029655
28442,85730,0.391202099
28442,79673,0.327529593
28442,86802,0.344881487
28442,71749,0.104250408
28442,88550,0.311454444
28442,49249,0.303974417
28442,93647,0.335006953
28442,73709,0.545044913
28442,77471,0.304558928
28442,35695,0.182682191
28442,69129,0.321585699
28442,84038,0.345302595
28442,55994,0.39502788
28442,60585,0.164707713
28442,309,0.439414141
28442,667,0.352341898
28442,26646,0.341612267
28442,59793,0.28025957
28442,55667,0.328101842
28442,49536,0.494140496
28442,39277,0.391310341
28442,37654,0.319653869
26091,74159,0.261350042
26091,61964,0.394159739
26091,49237,0.380986086
26091,84805,0.354039799
31951,26188,0.367430371
61585,79174,0.498081433
61585,47268,0.308459812
61585,92097,0.156914481
61585,67846,0.143141214
61585,86896,0.571050222
72920,19236,0.27063136
72920,27076,0.102618177
72920,49910,0.33247678
72920,65686,0.112762838
72920,8840,0.510130875
72920,48128,0.379362572
72920,24732,0.298426064
72920,70529,0.325401794
72920,86569,0.344665324
72920,31983,0.413897023
32629,74977,0.434893009
32629,77373,0.389408276
72212,25962,0.460634897
7022,24323,0.339383504
7022,8840,0.361338625
7022,82912,0.328803625
7022,54129,0.389868866
24261,86381,0.480527199
24261,24489,0.412075167
90335,53090,0.203219679
90335,48534,0.449532975
90335,48659,0.375625867
50663,77476,0.359770005
50663,3520,0.499919614
79174,29644,0.125453687
79174,9169,0.326423903
63266,47959,0.53647659
83397,5637,0.535134808
83397,19815,0.118766992
83397,54418,0.347531683
83397,73526,0.165755309
83397,21395,0.561850331
83397,78798,0.28299692
83397,2109,0.201757359
83397,92400,0.112745903
55666,64054,0.397486586
55666,31212,0.369710897
55666,24323,0.368939391
55666,20157,0.189563356
55666,74091,0.319514311
14667,24127,0.341641799
93133,10376,0.399101829
93133,12139,0.338228757
93133,17923,0.377907209
93133,5993,0.356999126
93133,91685,0.392639158
93133,44641,0.314057997
93133,32278,0.326607023
93133,24672,0.328514408
93133,55353,0.236322366
93133,53694,0.350320388
93133,55216,0.115418981
93133,10842,0.379631263
93133,71642,0.556221478
93133,13996,0.10832573
93133,50127,0.32660872
93133,83524,0.338103841
93133,91522,0.331148431
14747,74463,0.383836929
14747,58633,0.576092259
21846,76705,0.328232598
53308,81715,0.586398214
35161,25615,0.34986186
35161,72582,0.37714179
35161,63133,0.363453501
35161,20059,0.309514065
35161,45472,0.315812238
35161,62164,0.199311819
35161,33322,0.392615239
35161,31810,0.362298665
35161,78290,0.374739384
35161,13584,0.390293583
35161,56007,0.340521448
35161,42777,0.345648044
35161,52674,0.37993992
35161,11159,0.398078112
35161,77507,0.311833902
35161,5074,0.525884504
35161,41121,0.50207177
35161,81873,0.388458967
35161,49561,0.320411255
35161,91094,0.497337957
35161,73053,0.394352757
35161,41715,0.316212361
19316,17904,0.353602178
19316,89210,0.512130639
19316,45472,0.314938085
19316,40490,0.386111734
8600,67229,0.138524515
8600,56945,0.150688889
8600,950,0.323452216
8600,8335,0.463453606
8600,30084,0.479719608
8600,2289,0.359781728
52381,21370,0.316559156
52381,63208,0.454803523
92495,84165,0.323992666
91372,30774,0.304536273
91372,9500,0.386385145
91372,49369,0.313224674
80150,33268,0.151078813
80150,70695,0.363711653
80150,37085,0.419068133
65433,42805,0.227071658
89282,86190,0.351339766
89282,64797,0.374600226
89282,87937,0.318885641
18532,16611,0.321631071
18532,52770,0.374505776
18532,53572,0.398185159
18532,59499,0.393725731
18532,73816,0.245330006
18532,75512,0.251920785
18532,38366,0.391172792
18532,27120,0.377775705
18532,44650,0.39536479
18532,42717,0.304508273
18532,65810,0.125227748
30381,76107,0.567301052
30381,18999,0.47106496
30381,45175,0.390383668
30381,40862,0.366651935
30381,68673,0.30816921
30381,7313,0.326792813
30381,75512,0.346223977
30381,9758,0.21200531
30381,68928,0.357753875
30381,37743,0.285836421
30381,88261,0.340533541
30381,19987,0.336442254
30381,68358,0.300088482
30381,24073,0.304172238
30381,41572,0.394635063
30381,90255,0.324515602
30381,36901,0.210737053
30381,86986,0.569054246
76107,90255,0.304547036
76107,37743,0.255976871
90255,67304,0.368561939
60856,6526,0.378109144
60856,2924,0.254903667
60856,77796,0.375959589
46562,19815,0.341622104
46562,8575,0.278562659
46562,59826,0.368205717
46562,25787,0.58221008
43552,61443,0.304123755
43552,71749,0.394867443
14531,49995,0.110026974
14531,9571,0.331550014
14531,8293,0.592121537
14531,48255,0.326916799
14531,82908,0.356271437
51482,17555,0.366817872
51482,55229,0.358366619
36861,48352,0.336775331
36861,91585,0.272265546
53090,86190,0.377509983
53090,26592,0.323103177
53090,50916,0.313084265
53090,11179,0.387071421
53090,59150,0.323846297
53090,16346,0.121273984
53090,88508,0.163458902
53090,22257,0.363184855
39523,19580,0.393266456
18817,83592,0.435174922
18817,5993,0.33277722
18817,61125,0.589125282
18817,70375,0.391409675
16303,13199,0.50996332
16303,47306,0.374804853
16303,55817,0.463125345
16303,9348,0.311628406
16303,30231,0.301079636
91685,21979,0.356760319
91685,93313,0.26862796
91685,17192,0.330156803
91685,24939,0.190307149
91685,17277,0.323443265
91685,74462,0.374849088
91685,80913,0.548249152
39813,35259,0.178041256
39813,26169,0.369239375
39813,31958,0.386490814
39813,48424,0.466783257
39813,16105,0.376810315
39813,23591,0.382831413
39813,79116,0.393163177
39813,63198,0.128169605
39813,23847,0.37667296
39813,29364,0.39265255
39813,77411,0.35022305
39813,24861,0.577827667
39813,91518,0.318939674
39813,21979,0.437115287
39813,10226,0.301249003
39813,14811,0.560981957
39813,17506,0.474276236
39813,1373,0.312232383
39813,18578,0.350163777
65724,74329,0.327464036
65724,34591,0.323336893
29232,65524,0.389998609
29232,51391,0.397871027
29232,11108,0.372089916
48534,91315,0.539351652
48534,61779,0.352029716
48534,73733,0.399086302
49752,69012,0.368665337
67698,7053,0.121322134
67698,33830,0.341415993
50117,1645,0.124472991
50117,38376,0.338069456
51748,23348,0.565749655
51748,24471,0.319340741
11010,71749,0.342957692
11010,31868,0.183400649
1652,13250,0.339113329
1652,22904,0.36952692
1652,77020,0.330575393
1652,16460,0.249025411
1652,58676,0.381325223
1652,86432,0.329741793
1652,50826,0.305570327
1652,7446,0.32988181
22904,7446,0.414697808
22904,90647,0.369464364
22904,53572,0.456933217
22904,3067,0.311681062
22904,54000,0.341706746
22904,28014,0.319528458
22904,46641,0.351954045
22904,16925,0.356596325
22904,8298,0.319372382
16460,90647,0.382695631
16460,58676,0.537059179
16460,65459,0.304595337
16460,34518,0.31034207
16460,5367,0.432638139
16460,46264,0.301323868
16460,86432,0.437725132
16460,27334,0.102012551
16460,28426,0.391378555
16460,89583,0.305301354
16460,50826,0.222367303
16460,77190,0.393318765
16460,18999,0.329708797
20984,79087,0.205949171
20984,54593,0.370917692
20984,6595,0.550268873
60415,69682,0.385072103
42805,48721,0.194758271
42805,47374,0.357747314
42805,66149,0.199262833
42805,37620,0.355842736
42805,80198,0.595035458
42805,11105,0.551227972
42805,1888,0.173228679
42805,55872,0.337848422
42805,23229,0.315390686
42805,9563,0.380503237
42805,17937,0.351541422
42805,4556,0.538177704
11142,18999,0.560657572
11142,33206,0.211635361
11142,5367,0.215501534
11142,67291,0.358944065
11142,21729,0.358330855
24674,5637,0.333176276
24674,20612,0.374776316
24674,89378,0.359435462
24674,20221,0.379817166
24674,59745,0.364134126
24674,14920,0.399881331
24674,35125,0.325675341
24674,8920,0.268721085
24674,20109,0.408981829
24674,9228,0.452403029
24674,23229,0.379994725
24674,23047,0.352825
32379,2924,0.330098434
32379,9983,0.310764715
32379,90182,0.259040769
32379,37684,0.35318527
13199,71712,0.316581116
13199,79384,0.228024303
13199,11513,0.592586548
13199,36631,0.523013913
13199,9945,0.522602741
13199,5911,0.360670887
13199,90661,0.173331105
13199,27736,0.496231987
13199,20008,0.358892758
71712,67695,0.339499608
71712,27736,0.334897761
71712,20008,0.262430552
71712,85948,0.332968164
71712,28470,0.325305021
71712,14670,0.386358132
71712,47716,0.332316949
11513,17634,0.30025253
11513,6271,0.520153836
11513,32483,0.380673388
9945,1708,0.339917386
5911,22294,0.373016192
5911,26203,0.306635155
5911,82596,0.412506391
5911,751,0.406173261
5911,49080,0.141205966
21418,77411,0.390021192
21418,39484,0.141524095
21418,39796,0.153758673
21418,76146,0.330615076
21418,59582,0.386931203
21418,29908,0.382626651
21418,28570,0.532055261
21418,18560,0.412319325
21418,79805,0.302137915
21418,6364,0.586255626
21418,74160,0.347729919
21418,39638,0.491467466
21418,25787,0.346518742
21418,368,0.184623041
21418,81073,0.353675782
21418,85262,0.334227028
21418,64875,0.398453125
18432,35259,0.574834837
18432,78650,0.367388234
18432,37620,0.172750909
18432,90756,0.129446217
35259,23569,0.320996513
35259,32623,0.374292512
35259,37620,0.471531619
23569,34100,0.398508383
23569,32623,0.360933437
23569,12933,0.165434082
23569,78650,0.122269222
60217,10556,0.398325026
18341,51990,0.366195708
18341,73526,0.350024801
18341,3865,0.369542546
18341,27833,0.589412202
18341,22846,0.301572711
18341,24969,0.573266778
18341,37753,0.320051405
18341,11988,0.351836751
18341,62770,0.34993596
18341,7025,0.383999423
18341,44650,0.318599592
18341,84844,0.369177527
18341,86986,0.318219851
18341,38376,0.475189139
18341,29927,0.250846196
18341,45472,0.391098348
49910,67695,0.452995544
49910,16,0.529646055
77373,37085,0.349243573
77373,819,0.483157893
77373,86431,0.121751181
34238,51921,0.291495423
34238,41817,0.12969313
77867,29384,0.453163863
77867,92394,0.429454586
43808,83994,0.534207769
43808,11048,0.239785997
43808,16209,0.592981724
43808,69685,0.381323146
43808,90391,0.275278674
43808,90578,0.152668808
43808,11300,0.491716502
43808,85248,0.371388926
43808,3840,0.511319745
19140,50197,0.280234907
22244,22383,0.216401219
22244,55926,0.135665152
22244,42061,0.375278452
22244,40147,0.386612717
22783,20488,0.474541776
64876,52770,0.158002878
64876,53237,0.32042993
64876,66224,0.35542236
64876,88866,0.358313705
57402,92234,0.433242238
1658,34518,0.185574391
1658,43746,0.418323492
74925,83994,0.352312527
10922,6557,0.296128453
53968,88794,0.541427224
53968,74200,0.208972135
53968,59492,0.193863504
53968,86058,0.467204708
53968,75486,0.27231298
53968,3872,0.365094055
88794,58007,0.521828496
88794,90756,0.280424237
88794,11817,0.272444109
88794,86263,0.119974046
88794,67339,0.573484324
88794,40929,0.150098063
88794,85793,0.547946819
88794,75486,0.561773942
88794,66370,0.185336014
88794,55372,0.331230232
88794,12689,0.47341532
88794,3265,0.207087487
88794,56683,0.337257274
88794,36655,0.318832916
88794,11519,0.167158474
88794,20024,0.35434838
88794,3872,0.264226838
74200,62770,0.235607608
59492,51990,0.181527158
59492,49875,0.471133323
59492,24564,0.260144959
59492,37490,0.341133301
59492,46130,0.302283492
59492,7796,0.354957106
86058,40525,0.345305196
86058,65797,0.394635122
1580,80587,0.53141654
1580,85147,0.387618246
51036,81550,0.3192777
51036,5242,0.562131139
51036,40776,0.25119961
27675,7391,0.552781964
27675,92769,0.500846641
27675,44542,0.341846
27675,87314,0.394580215
58542,25916,0.375482547
54101,91518,0.370903673
54101,10078,0.360422656
64449,57510,0.352912695
64449,24933,0.317081686
64449,51959,0.487006383
64449,58177,0.535172196
64449,80294,0.459138461
64449,187,0.301986041
57510,6976,0.306685934
57510,58177,0.395744114
6976,67205,0.391661077
6976,16734,0.379809511
82139,24489,0.506271642
82139,78321,0.311254944
82139,19236,0.301777714
82139,15592,0.437994316
82139,70379,0.309149292
82139,62589,0.577283285
82139,52138,0.156911936
82139,91117,0.208923727
82139,73946,0.346829004
82139,19432,0.352654588
82139,50367,0.316306173
82139,36425,0.331986558
82139,73597,0.192440435
82139,50037,0.316531448
82139,24477,0.338391861
82139,52087,0.175108174
82139,79515,0.338885489
82139,44956,0.519008753
82139,87059,0.300331447
82139,67644,0.52209895
82139,3719,0.329349815
82139,68669,0.373428741
82139,56454,0.274119726
82139,29863,0.392378708
82139,58648,0.387296315
26169,83592,0.364324377
26169,77411,0.315176431
26169,24861,0.368329977
26169,46275,0.396105917
26169,76626,0.312122054
26169,78132,0.39850706
26169,80551,0.393063935
31958,36701,0.342775193
31958,61769,0.352025773
48424,70846,0.350171243
48424,41177,0.375678153
48424,55258,0.3068721
16105,91518,0.549044947
16105,3405,0.308928039
16105,75396,0.359625631
16105,23724,0.306546803
16105,20854,0.368262628
16105,64907,0.286875309
16105,43328,0.585736876
16105,74512,0.557941213
23591,58576,0.190084715
79116,65756,0.302081426
79116,62915,0.232471613
79116,1373,0.297758803
79116,14811,0.57284798
23847,53572,0.346809584
23847,21979,0.305679322
23847,79515,0.499338003
23847,10226,0.380615387
23847,79930,0.381378986
11624,15613,0.38463971
11209,3315,0.39243725
11209,77173,0.318280828
11209,41711,0.358722031
11209,3321,0.376348399
11209,10587,0.369348464
11209,89456,0.550656743
75823,78161,0.300988329
75823,9489,0.228804715
37620,46874,0.334237965
37620,48584,0.348689379
37620,1140,0.560268781
37620,56580,0.340428926
37620,59794,0.347054478
37620,67146,0.370890607
37620,30858,0.366581034
37620,14374,0.157559436
37620,9571,0.267194164
37620,82678,0.292125458
37620,71654,0.30951636
10376,73079,0.367151756
10376,86063,0.450741061
10376,76731,0.38237765
10376,41871,0.223819272
10376,45373,0.460594514
10376,50192,0.337112514
10376,39896,0.552686435
10376,86950,0.392255624
10376,42660,0.338592687
10376,56945,0.477087002
10376,36289,0.388060159
10376,74969,0.367453988
10376,81622,0.237839393
10376,51160,0.31450761
10376,80613,0.321050395
10376,84965,0.366017733
10376,20633,0.123877592
10376,34160,0.496352242
10376,91916,0.332000641
10376,48705,0.260145487
10376,56789,0.317421839
10376,33993,0.563805198
10376,42169,0.569560499
10376,85258,0.376706623
10376,20653,0.328130582
10376,60050,0.3755692
352,55803,0.201452908
352,23808,0.370473548
352,41836,0.580160808
352,70228,0.295712586
352,68625,0.53519664
352,16996,0.153249555
352,72273,0.308252761
58648,9615,0.328602041
58648,68482,0.364854539
58648,8976,0.523610751
58648,23956,0.314258742
58648,87989,0.370243093
58648,87571,0.372709936
58648,39178,0.353510531
58648,23488,0.348987193
58648,6433,0.333423582
58648,12300,0.455273994
58648,87937,0.211407427
58648,66071,0.424734485
58648,5476,0.392939141
58648,47953,0.316346027
58648,17367,0.378857346
58648,64054,0.521071604
58648,75263,0.482479162
58648,70379,0.253900455
58648,19201,0.214730197
58648,87059,0.398747075
58648,13747,0.567594674
58648,57070,0.321918261
58648,41952,0.310947319
58648,62048,0.315134309
64467,18220,0.370405766
24489,64797,0.322236126
24489,3398,0.390002284
24489,86381,0.312099101
24489,27352,0.335696198
24489,4427,0.335496518
24489,51026,0.115404521
24489,38279,0.348306391
24489,91117,0.269264315
24489,67898,0.353250908
64054,14496,0.374262165
83427,53477,0.384690763
52770,89983,0.363849981
52770,86063,0.37072144
52770,46191,0.315504722
52770,26395,0.209170636
52770,5353,0.371703178
52770,22140,0.478674274
52770,11108,0.311483638
52770,61720,0.315474088
52770,45708,0.301953528
52770,39738,0.309169473
52770,19268,0.306070815
52770,56803,0.283061477
52770,91699,0.383722567
52770,37765,0.436632936
72251,49887,0.557038552
72251,3587,0.376513736
72251,53259,0.371046458
72251,71050,0.319881618
72251,9987,0.233612098
72251,58975,0.267398655
78132,89405,0.399314177
75861,88261,0.328813795
78820,4928,0.314394682
13923,70846,0.429239853
13923,54147,0.304389499
70176,48721,0.343956916
70176,24564,0.101096103
70176,51978,0.565543846
70176,53572,0.595501251
70176,78619,0.336483385
70176,61697,0.393606546
70176,71677,0.182953293
70176,17100,0.363261074
70176,45424,0.305875646
70176,13008,0.128437089
70176,3451,0.365928962
70176,77411,0.316178676
70176,80020,0.578701325
38338,51990,0.437888865
38338,79065,0.358052852
38338,16542,0.376979481
38338,43650,0.348153257
38338,28570,0.25404534
32298,45472,0.184738679
45493,67898,0.564740811
45493,1286,0.316962109
63579,8445,0.346644909
52216,1497,0.398660109
36701,70846,0.538055541
36701,49995,0.401501939
36701,41711,0.320799039
36701,72970,0.391541425
36701,74159,0.591558679
36701,55226,0.101554035
36701,50197,0.330704883
36701,80149,0.324000955
36701,78315,0.377803757
36701,68239,0.344749404
36701,92418,0.402794952
36701,21712,0.359659885
36701,63819,0.328363398
36701,61937,0.269147297
36701,30812,0.329337778
36701,48705,0.143593862
36701,12116,0.208883477
36701,42842,0.311504811
23522,18769,0.393063899
23522,31315,0.394457063
23522,13958,0.121318768
64797,86190,0.39918078
64797,68912,0.304141818
64797,49921,0.520015832
64797,6791,0.361390409
64797,58576,0.414086511
64797,84711,0.372627906
64797,84153,0.329972053
64797,27042,0.346417037
64797,6526,0.332993739
49487,18999,0.449418859
49487,53572,0.424642655
49487,64524,0.33820406
49487,49775,0.53431489
49487,54078,0.347791578
21229,77190,0.373199494
21229,65917,0.350339748
21229,37214,0.275611445
21229,15334,0.30490265
21229,51273,0.321452789
21229,78271,0.321007789
21229,74959,0.338822781
21229,26347,0.212374116
21229,16618,0.309788909
21229,66634,0.100831475
21229,85415,0.314308444
36666,22290,0.375809573
24564,52022,0.395916507
24564,12139,0.329541895
24564,61870,0.356747773
24564,33219,0.507572452
24564,55954,0.100731469
24564,84844,0.30996536
24564,47703,0.392988971
24564,1708,0.344555887
36901,79199,0.394430368
36901,14374,0.327291934
36901,72334,0.313109039
36901,45175,0.291802754
36901,87728,0.341341656
85097,20008,0.303702383
85097,57035,0.479592589
85097,42066,0.323177552
85097,53477,0.375284064
87194,29863,0.36575936
87194,86381,0.307201952
87194,58698,0.118908991
50091,34277,0.336507609
50091,88709,0.447824476
34277,9120,0.200913118
9120,67291,0.566471899
9120,1209,0.376245808
67291,70846,0.351397348
67291,9379,0.337941305
67291,22029,0.420802526
67291,53477,0.294233167
3451,84403,0.325160326
3451,50916,0.500033126
3451,13008,0.55743548
3451,80512,0.302942324
3451,59938,0.465437639
3451,84353,0.39457332
3451,50290,0.310234808
84403,74463,0.530319374
50916,59938,0.536421343
50916,87712,0.347810191
50916,56542,0.378366068
50916,21988,0.199959668
50916,6836,0.488020392
50916,84353,0.544623297
50916,36276,0.345670673
50916,50290,0.39416193
50916,93024,0.373245038
50916,15662,0.39206807
13008,78619,0.371161658
80512,5867,0.305957039
80512,16346,0.361132627
80512,309,0.323226641
51990,74124,0.169834226
51990,6196,0.210616305
51990,87805,0.564379307
51990,5637,0.355066859
51990,33206,0.378225283
51990,88480,0.338373838
51990,82453,0.455705226
51990,44635,0.139944415
51990,61225,0.377444155
51990,29708,0.375509673
51990,17339,0.394132585
51990,12139,0.474132124
51990,20239,0.381216624
51990,60820,0.111786013
51990,33296,0.143529933
51990,55726,0.461908747
51990,69130,0.340104489
51990,9510,0.321531796
51990,37085,0.372903949
51990,28570,0.385402207
51990,23957,0.533515837
51990,16542,0.340713043
51990,40742,0.199067681
51990,85909,0.296843051
51990,10626,0.399761672
51990,42169,0.341441102
51990,51615,0.238082464
51990,65524,0.304612972
51990,20008,0.325847819
51990,79304,0.375412435
51990,91277,0.334062932
51990,93403,0.386733551
51990,70846,0.364033665
51990,40328,0.362627299
51990,9758,0.227204112
51990,90480,0.331363495
79065,92468,0.364780612
79065,43650,0.19390645
79065,2714,0.570952009
79065,69334,0.358413962
21915,21421,0.324370193
21915,50197,0.586928513
21915,66539,0.380279888
21915,16111,0.162030713
21915,78467,0.15829236
21915,63228,0.324749656
62479,17499,0.318136888
32514,10548,0.323984706
32514,57628,0.277918138
85248,89236,0.291752982
85248,54493,0.342515391
85248,44392,0.258351375
85248,31197,0.340707691
27736,24933,0.402998619
27736,69588,0.30368174
82507,48721,0.32516806
82105,27352,0.398494814
82105,34743,0.389566736
86967,76001,0.472014642
86967,79673,0.35617999
86967,87034,0.308542938
86967,66535,0.346978061
86967,49880,0.355169285
86967,47577,0.369977254
86967,83904,0.25568145
77411,48721,0.344120857
77411,49887,0.328191029
77411,90391,0.532740126
77411,80612,0.500238814
77411,12413,0.130297023
77411,51323,0.379483905
29908,5611,0.351754796
29908,68091,0.148912476
29908,17994,0.379901931
29908,11830,0.360838748
40407,8018,0.353440544
36973,54493,0.497217019
31340,33957,0.326491369
31340,37319,0.31633061
20752,24083,0.358337492
83592,72273,0.317442569
83592,384,0.110772166
83592,52307,0.35931832
83592,48897,0.349524229
83592,81919,0.286723891
83592,84526,0.524882919
83592,1275,0.321711179
83592,9546,0.340767112
83592,77104,0.479589012
72273,31062,0.194132284
72273,77104,0.374231605
72273,55803,0.578928851
72273,37743,0.304398282
72273,9546,0.344941622
52307,65473,0.314007959
52307,5842,0.480322129
52307,77185,0.371764621
81919,61558,0.391108507
20526,12300,0.318252745
20526,34613,0.253150617
20526,93349,0.338017091
3152,55226,0.197242972
3152,82596,0.31314956
73079,26720,0.350488768
10906,6028,0.302212961
10906,24984,0.39807292
10906,71847,0.364670931
10906,44324,0.378492701
54365,78374,0.296732376
54365,50639,0.331651818
54365,64900,0.307316309
54365,33414,0.381912846
54365,30619,0.294973397
54365,17555,0.219930005
54365,82628,0.306110019
54365,72118,0.367624383
54365,2141,0.40629519
54365,18161,0.510660137
54365,47743,0.543837396
54365,43325,0.142803043
54365,8280,0.34348538
54365,34532,0.315224189
54365,2649,0.30876161
54365,24861,0.314408037
54365,19621,0.437850959
62515,39035,0.39318912
68352,63853,0.332220149
21367,37490,0.585280656
21367,36191,0.394938288
21367,39608,0.183276161
21367,44007,0.288296348
21367,72748,0.385426571
21367,73869,0.370640734
65485,80587,0.425283354
65485,85258,0.282394675
65485,309,0.474007139
65485,58975,0.439063553
65485,40919,0.189963206
65485,90866,0.468734901
26720,16982,0.31399188
26720,48431,0.329493819
26720,86986,0.340354741
26720,64073,0.386044563
26720,88261,0.151181816
26720,56454,0.496958466
7544,7857,0.389384807
7544,23760,0.173812228
7544,74329,0.383726192
14875,4806,0.311061647
14875,26406,0.334532603
92678,61737,0.352513848
92678,53237,0.305179306
39459,38010,0.341876549
24666,26128,0.372536978
24666,67189,0.279798876
24666,76626,0.363656546
24666,27717,0.385263678
24666,39332,0.397012308
24666,41102,0.480436438
24666,45472,0.311534644
19956,20312,0.546506848
19956,33268,0.36296351
19956,27076,0.383800053
19956,46403,0.315767813
19956,55321,0.221334853
19956,2788,0.275238548
19956,18861,0.304845666
19956,45424,0.599066985
19956,18652,0.306235722
19956,86590,0.531649506
19956,90102,0.33356566
19956,32883,0.309885184
19956,4588,0.384824207
19956,8877,0.445562109
19956,55486,0.305374715
19956,769,0.412728834
19956,59150,0.319773131
19956,43386,0.353817126
19956,40429,0.350954367
19956,31749,0.172923706
19956,76001,0.36086753
19956,70846,0.344585552
19956,64486,0.300591925
53572,9758,0.399826006
53572,40468,0.306370198
53572,66149,0.32730324
53572,68482,0.308598582
53572,31729,0.330997323
53572,67273,0.590030985
53572,63500,0.347087321
53572,50398,0.326715525
53572,79553,0.386807789
53572,5696,0.338578342
53572,1316,0.160454466
53572,13224,0.325403899
53572,79633,0.304197525
53572,89142,0.334742403
53572,67639,0.34804929
53572,15796,0.39193552
53572,3699,0.389951566
53572,45634,0.305258828
53572,52795,0.390642309
53572,11105,0.31782881
24323,80587,0.32254384
24323,38935,0.334700802
24323,9279,0.171089092
24323,133,0.443876607
24323,12933,0.31826249
24323,81364,0.369967544
24323,89612,0.302091614
24323,66721,0.34354177
24323,5881,0.271998831
24323,57192,0.445214931
24323,91211,0.32172331
24323,81613,0.127765569
24323,15676,0.335352275
24323,60466,0.240836234
24323,2788,0.387865618
24323,83476,0.307246748
24323,4883,0.434710281
24323,63842,0.388427059
24323,18705,0.317233267
24323,38363,0.593705511
24323,17701,0.323308947
24323,6366,0.256978508
24323,76796,0.462482672
24323,52116,0.393795702
24323,59044,0.384993053
24323,75057,0.572598777
24323,29536,0.394360056
24323,19621,0.152587148
24323,59246,0.370159924
24323,67820,0.329407459
24323,13920,0.307585093
24323,58698,0.16189097
24323,19418,0.399236418
24323,34574,0.124629003
24323,61678,0.571228877
24323,28625,0.338169422
24323,45757,0.305576624
24323,78090,0.184973033
24323,56416,0.3150889
24323,9705,0.408691561
24323,89239,0.335654988
24323,93243,0.344712797
24323,4518,0.380316496
24323,74512,0.396521996
24323,88830,0.316519314
24323,26556,0.360662287
24323,13156,0.379683358
24323,52983,0.584967079
24323,52238,0.381829869
24323,50139,0.331139499
24323,72310,0.369848124
24323,8484,0.351144647
24323,35410,0.396380053
24323,34104,0.359580667
24323,28104,0.242706874
24323,22698,0.36321785
24323,87512,0.382725262
24323,38581,0.391812007
24323,43746,0.381730349
24323,77790,0.376437322
24323,48721,0.397203299
24323,48322,0.328271017
24323,63320,0.398991847
24323,64981,0.257199526
24323,4788,0.382220602
24323,77533,0.118351993
24323,30922,0.306389434
24323,26414,0.307690863
24323,50197,0.358605865
24323,47443,0.330651025
43368,61443,0.354250473
43368,54634,0.349547128
91113,20879,0.326129619
65638,69031,0.358742284
67541,56047,0.336649523
40525,49875,0.36430256
40525,13383,0.445157546
40525,12139,0.362823268
40525,79716,0.320093672
40525,45230,0.380186368
40525,68176,0.406674216
40525,32890,0.340276336
40525,46022,0.311158175
40525,48381,0.336211204
40525,20811,0.336630724
40525,40846,0.201719605
40525,31892,0.571863902
8335,83423,0.5773674
8335,58551,0.138527078
2225,73615,0.388562665
2225,5751,0.345289504
2225,7311,0.301649946
2225,5414,0.165479196
2225,76648,0.361134988
2225,55138,0.520279575
2225,73262,0.38329857
15414,51959,0.366954157
15414,57423,0.384683457
29927,66573,0.357230376
29927,1708,0.368826091
29927,60466,0.109363726
29927,93606,0.31835293
29927,24861,0.311487602
29927,29856,0.444658171
29927,44650,0.360504568
29927,56238,0.156274279
23418,24362,0.542171511
48431,34328,0.326559381
68121,14417,0.365173432
18804,14252,0.448569986
18804,2064,0.384507887
45815,80198,0.552685866
45815,70358,0.380042774
11988,73526,0.394001614
11988,10715,0.39580669
11988,22029,0.575071846
11988,52209,0.211017029
11988,91030,0.283023293
33519,76626,0.313517622
33519,75207,0.356518219
33519,61957,0.583112868
19236,48721,0.310970106
44495,24054,0.341565614
84376,47154,0.366118541
44668,80587,0.204209767
44668,24861,0.583692207
44668,81048,0.494927888
44668,34421,0.301904964
44668,69685,0.539964829
44668,64414,0.3201131
44668,88700,0.561393928
46046,80587,0.390970179
46046,70846,0.304213535
46046,60820,0.156068575
25667,31074,0.419404492
44465,74329,0.535491302
44465,28570,0.535094554
950,10581,0.165078968
950,70695,0.362227251
950,85730,0.520512516
950,80010,0.317036195
950,66389,0.346934277
3238,40328,0.32100903
29863,90244,0.374202057
29863,76731,0.318777495
29863,72604,0.309107664
29863,91876,0.320794909
29863,85342,0.349315576
29863,37382,0.386391832
29863,90745,0.150912725
29863,11024,0.303712887
29863,79515,0.237237772
29863,3220,0.378239208
29863,22611,0.36724642
